Cycles  E  E2  M2  Mabs  accepted conf 
1,-276.000,76176.0,400.000,20.0000,235
2,-316.000,101456.,1000.00,30.0000,399
3,-325.333,107083.,2300.00,43.3333,568
4,-348.000,123576.,3750.00,55.0000,710
5,-358.400,130861.,5000.00,64.0000,841
6,-366.000,136253.,6409.33,72.6667,997
7,-374.286,142471.,8214.29,82.0000,1130
8,-381.500,147990.,8539.50,84.7500,1279
9,-383.556,149324.,8490.67,85.3333,1426
10,-385.600,150714.,7978.00,82.6000,1584
11,-389.818,153978.,7370.55,78.3636,1729
12,-392.333,155847.,6756.67,72.0000,1860
13,-394.462,157428.,6244.62,67.2308,1992
14,-395.714,158307.,5924.57,65.4286,2150
15,-399.467,161374.,5894.67,66.0000,2292
16,-402.000,163388.,5967.25,67.1250,2395
17,-404.941,165795.,5872.47,67.0588,2522
18,-407.778,168136.,5663.78,65.8889,2642
19,-410.526,170424.,5594.95,65.8947,2756
20,-412.600,172118.,5738.40,67.2000,2861
21,-412.381,171848.,5980.19,68.9524,2975
22,-413.273,172520.,6110.00,70.0909,3104
23,-415.652,174542.,6512.87,72.4348,3239
24,-421.167,179782.,7204.17,75.7500,3331
25,-425.280,183574.,8270.24,80.0800,3425
26,-429.385,187399.,8961.54,83.2308,3534
27,-431.852,189570.,9199.11,84.7407,3629
28,-432.429,189967.,9419.71,86.1429,3741
29,-430.621,188396.,9304.69,85.8621,3870
30,-428.800,186829.,9077.87,84.6667,4018
31,-428.000,186067.,9012.65,84.6452,4151
32,-428.875,186750.,9043.50,85.1250,4287
33,-430.303,187957.,9136.12,85.8788,4404
34,-431.765,189206.,9364.47,87.1765,4518
35,-433.829,191057.,9673.03,88.7429,4614
36,-435.000,192044.,9859.44,89.8333,4703
37,-436.757,193610.,9969.30,90.5946,4822
38,-438.000,194680.,10013.9,91.0526,4935
39,-439.077,195596.,9955.69,90.9744,5047
40,-440.100,196466.,9966.90,91.2500,5164
41,-440.098,196396.,9811.61,90.4878,5285
42,-440.571,196758.,9652.67,89.6667,5407
43,-441.116,197189.,9465.40,88.5116,5539
44,-441.182,197188.,9254.73,86.8182,5650
45,-442.489,198362.,9071.82,85.6000,5763
46,-444.261,200018.,8969.30,85.1739,5862
47,-445.021,200665.,8928.60,85.1489,5961
48,-446.417,201946.,8959.33,85.5000,6054
49,-446.939,202371.,9041.71,86.0816,6152
50,-447.920,203244.,9322.96,87.4000,6265
51,-448.941,204161.,9502.82,88.3529,6375
52,-449.769,204890.,9414.31,88.0000,6494
53,-450.038,205086.,9334.49,87.6981,6583
54,-449.778,204808.,9211.70,87.0370,6689
55,-449.600,204605.,9118.69,86.6182,6819
56,-449.429,204408.,9043.36,86.3214,6956
57,-449.754,204664.,8986.04,86.1404,7067
58,-450.414,205242.,8970.76,86.2069,7194
59,-450.373,205165.,8861.08,85.5932,7314
60,-450.200,204972.,8769.47,85.1333,7440
61,-450.230,204961.,8680.85,84.6885,7554
62,-450.581,205249.,8574.97,84.0645,7678
63,-450.667,205291.,8496.00,83.6825,7779
64,-450.062,204736.,8552.31,84.0938,7928
65,-449.477,204197.,8649.72,84.6769,8080
66,-448.667,203480.,8807.21,85.4848,8216
67,-448.836,203601.,9192.12,86.9851,8350
68,-448.588,203351.,9544.06,88.3824,8478
69,-449.159,203855.,9997.10,90.0290,8588
70,-449.314,203966.,10267.1,91.1714,8698
71,-448.958,203625.,10474.1,92.1127,8820
72,-448.889,203535.,10840.7,93.5000,8935
73,-448.712,203351.,11155.9,94.7397,9053
74,-449.568,204146.,11745.1,96.6216,9164
75,-450.400,204919.,12343.8,98.5067,9270
76,-450.947,205408.,12865.4,100.211,9385
77,-451.273,205682.,13373.4,101.870,9491
78,-451.436,205806.,13636.0,102.923,9611
79,-451.797,206117.,13864.5,103.873,9730
80,-451.950,206232.,13902.4,104.200,9834
81,-452.494,206723.,14023.6,104.815,9946
82,-453.220,207399.,14238.9,105.707,10036
83,-453.494,207630.,14391.4,106.410,10147
84,-454.095,208182.,14597.3,107.262,10260
85,-454.729,208769.,14711.9,107.835,10371
86,-455.209,209202.,14876.8,108.558,10478
87,-455.448,209402.,15129.6,109.517,10599
88,-456.182,210095.,15376.5,110.455,10705
89,-456.494,210366.,15506.0,111.056,10805
90,-456.533,210380.,15583.7,111.489,10906
91,-456.615,210434.,15560.3,111.538,11019
92,-456.304,210138.,15537.4,111.587,11135
93,-456.387,210193.,15469.5,111.419,11267
94,-457.021,210790.,15448.0,111.468,11393
95,-457.347,211078.,15437.0,111.558,11491
96,-457.875,211567.,15368.2,111.375,11602
97,-458.268,211922.,15339.1,111.381,11725
98,-458.082,211735.,15280.6,111.245,11838
