NSpins   Cycles      Temperature  EMabs   C_v  chi
60,300000,2.00000,-1.74503,0.910542,1.55472,0.960497
60,300000,2.01000,-1.73702,0.901657,1.75367,8.53447
60,300000,2.02000,-1.73018,0.902365,1.66391,2.46785
60,300000,2.03000,-1.72236,0.899041,1.71245,1.81138
60,300000,2.04000,-1.71454,0.895452,1.76793,2.11828
60,300000,2.05000,-1.70616,0.890936,1.81855,2.17968
60,300000,2.06000,-1.69774,0.887786,1.83655,1.05088
60,300000,2.07000,-1.68915,0.881966,1.94670,2.59861
60,300000,2.08000,-1.67973,0.874932,2.08267,5.76453
60,300000,2.09000,-1.67087,0.872297,2.07022,2.51583
60,300000,2.10000,-1.66197,0.868120,2.10961,1.70030
60,300000,2.11000,-1.65173,0.859661,2.26058,5.15702
60,300000,2.12000,-1.64149,0.854939,2.30575,2.67715
60,300000,2.13000,-1.63220,0.850505,2.31716,1.93442
60,300000,2.14000,-1.62032,0.842423,2.42590,1.87492
60,300000,2.15000,-1.60944,0.834946,2.49667,2.25536
60,300000,2.16000,-1.59781,0.826757,2.62106,2.61642
60,300000,2.17000,-1.58497,0.816295,2.81761,3.81104
60,300000,2.18000,-1.57362,0.808644,2.87611,3.26052
60,300000,2.19000,-1.55937,0.795501,3.02454,4.62217
60,300000,2.20000,-1.54642,0.782787,3.27527,7.50597
60,300000,2.21000,-1.53291,0.772483,3.26653,6.29470
60,300000,2.22000,-1.51731,0.755058,3.45398,7.76349
60,300000,2.23000,-1.50024,0.730787,3.80203,14.3649
60,300000,2.24000,-1.48299,0.710835,4.07191,15.6595
60,300000,2.25000,-1.46230,0.671284,4.53422,29.0675
60,300000,2.26000,-1.44440,0.650438,4.42886,24.9615
60,300000,2.27000,-1.42422,0.604411,4.81928,42.3506
60,300000,2.28000,-1.40242,0.558774,5.32071,54.8506
60,300000,2.29000,-1.38009,0.507122,5.06195,57.2527
60,300000,2.30000,-1.35973,0.457951,4.81509,61.6784
60,300000,2.31000,-1.33606,0.386626,4.67413,65.6626
