Cycles  E  E2  M2  Mabs  accepted conf 
1,-336.000,112896.,196.000,14.0000,188
2,-410.000,173576.,100.000,8.00000,282
3,-445.333,204469.,258.667,13.3333,363
4,-474.000,231752.,483.000,18.5000,418
5,-495.200,252682.,389.600,15.6000,469
6,-516.667,275464.,474.667,18.0000,522
7,-533.714,293897.,489.143,18.8571,559
8,-548.500,310298.,436.000,17.5000,597
9,-560.444,323636.,462.667,18.4444,642
10,-571.200,335894.,474.000,19.0000,681
11,-580.000,345924.,562.182,20.7273,720
12,-587.333,354283.,580.667,21.3333,753
13,-593.538,361355.,588.000,21.6923,786
14,-598.857,367417.,594.286,22.0000,812
15,-603.733,373028.,576.267,21.7333,844
16,-607.750,377603.,560.500,21.5000,866
17,-611.529,381955.,527.765,20.3529,894
18,-615.333,386424.,498.667,19.3333,916
19,-618.947,390710.,475.789,18.7368,933
20,-621.800,394023.,452.200,17.9000,958
21,-624.762,397539.,430.667,17.0476,989
22,-627.455,400735.,415.636,16.7273,1014
23,-629.565,403181.,408.696,16.6957,1031
24,-631.500,405422.,415.667,17.0000,1065
25,-633.440,407701.,430.400,17.4400,1087
26,-635.385,410015.,429.231,17.5385,1115
27,-636.889,411754.,413.926,17.0370,1145
28,-638.286,413369.,435.714,17.5714,1185
29,-639.586,414873.,460.552,18.1379,1208
30,-640.667,416097.,471.333,18.4667,1251
31,-641.935,417590.,474.710,18.6452,1279
32,-643.250,419161.,491.875,19.0625,1301
33,-644.727,420970.,482.909,18.9091,1324
34,-646.118,422673.,470.588,18.5882,1347
35,-647.543,424437.,458.171,18.2286,1366
36,-648.667,425796.,445.556,17.7778,1398
37,-649.838,427230.,433.622,17.3514,1420
38,-650.947,428589.,422.632,17.0000,1437
39,-652.103,430020.,412.205,16.6667,1463
40,-653.200,431380.,402.000,16.3000,1478
41,-654.244,432674.,394.634,16.1463,1498
42,-655.143,433773.,389.905,16.0952,1524
43,-656.000,434822.,392.093,16.2326,1552
44,-656.909,435949.,403.636,16.5455,1568
45,-657.778,437026.,433.867,17.1111,1588
46,-658.696,438178.,462.783,17.6522,1602
47,-659.574,439280.,480.511,18.0426,1613
48,-660.167,439990.,510.833,18.5833,1631
49,-660.898,440897.,547.429,19.1837,1651
50,-661.680,441879.,603.760,19.9600,1664
51,-662.431,442822.,662.510,20.7451,1683
52,-663.000,443515.,694.077,21.2692,1705
53,-663.698,444392.,724.453,21.7736,1725
54,-664.296,445134.,740.667,22.1111,1751
55,-665.018,446051.,765.673,22.5455,1770
56,-665.643,446836.,816.286,23.2143,1795
57,-666.246,447594.,883.088,24.0000,1819
58,-666.897,448422.,952.345,24.7931,1832
59,-667.458,449126.,1005.63,25.4576,1849
60,-668.000,449807.,1044.93,26.0000,1862
61,-668.393,450284.,1075.61,26.4590,1900
62,-668.774,450745.,1112.52,26.9677,1924
63,-669.079,451103.,1148.25,27.4603,1954
